,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,period I,period II,period III,period IV
0,clozapine,cyp2d6,risperidone,olanzapine,aripiprazole,cyp2c19,thiopurine,genotype,tpmt,metabolite,79.42501610695616,44.00275743518718,34.27031852774945,33.59173682395164,25.529900266231444,22.442968610125057,22.086708255457307,21.035038626179904,19.643588689601934,19.395001964318308,187,206,124,85
1,cbz,pht,pb,isoniazid,inh,carbamazepine,epoxide,maternal,milk,pyrazinamide,67.44033415735868,26.786855085263788,14.832469112628793,14.543208992268081,12.79543586698993,12.149938168441539,8.305814419338603,7.967402189662886,7.633830625071306,6.516896821506169,27,13,7,7
2,sn,impdh,abiraterone,38,caffeine,irinotecan,cpt,mexiletine,asms,apnea,6.886650303645154,6.317714651053168,6.201817900896988,6.029784710666767,5.928037877864782,4.935340805400363,4.393324558976407,4.150437180451575,3.5204173382419066,3.3696559123146916,8,2,8,4
3,polymyxin,seralyzer,ames,eia,cefoperazone,rufinamide,ffa,sulbactam,asp,li,3.2613248974831412,3.134471304753911,2.929475625787929,2.665015164000607,2.433667503154398,2.376543684524913,2.30796850688184,2.253766767350714,2.0659081505104613,1.9633845986690395,3,5,2,0
4,vancomycin,model,data,mpa,tacrolimus,auc,clearance,renal,population,pk,172.55336874982032,149.71142978656113,136.53351768992925,128.6317823117586,127.08942576195014,122.77439962994389,122.28819745210424,120.09919319964236,118.21391106965952,117.80834943855942,1724,2122,2276,1915
5,lcm,vcz,pos,dimensional,pgp,flv,g2677t,mdz,carnitine,remdesivir,8.435998416918824,8.337473555785946,4.235174847197849,3.7231426004439103,3.478828055432427,2.770681958572999,2.2313252593526856,2.1782117914424783,2.0985029060155913,2.0335377649052204,9,8,5,1
6,sled,salbutamol,enzalutamide,pyr,pasi,oss,cibenzoline,fn,mcrpc,pyrimethamine,4.529644233591514,3.3782440222366232,2.970566410497138,2.7094073505659377,2.5644449448810036,2.560303608924657,2.2376295714928935,2.231338092504416,1.9293851735453569,1.915384388620329,5,3,6,1
7,imatinib,tkis,dasatinib,cml,nilotinib,pcz,tca,clb,sensor,kinase,40.612880850748745,14.408110413199454,11.850482282349216,10.220890629057038,9.585861271776412,9.581472992360872,7.840763169447477,7.454641345068494,6.923928159897298,6.448322536535328,6,11,12,11
8,method,ms,assay,liquid,samples,chromatography,detection,phase,hplc,quantification,217.7380014435068,191.0835100072309,135.7902971313127,119.10011239857707,107.15183208100223,97.71778200407618,97.48423655684661,97.04409947426868,89.11927444794003,87.62406910313477,1125,839,793,549
9,infliximab,hiv,ibd,mtx,anti,ifx,tnf,efavirenz,remission,inflammatory,54.85359637360597,53.91782646753512,50.892040219978576,49.41327011063143,48.18189575372683,43.83684313455497,39.929760461426554,37.255463175673356,35.84330405082336,34.806017853890275,48,167,243,186
10,fu,methadone,asparaginase,mitotane,maternal,meconium,hair,fluorouracil,smx,dpd,31.178908328687342,18.57481699771196,14.197606473068161,9.48444099318358,9.366539585133625,9.018680832210979,7.694967496219276,6.856379011272544,6.496195708279861,6.389960926261105,12,34,11,8
11,sunitinib,ven,csf,odv,vrz,metformin,im,nt,pentobarbital,dph,16.00878254086039,10.521078049607901,9.703335429239173,7.528810287663251,6.969218014984741,5.942861193454547,5.81926492483528,5.72724948481492,5.607859503388743,5.5493022371454375,8,4,7,4
12,rivaroxaban,dabigatran,pregnancy,anticoagulants,heparin,apixaban,xa,cit,bleeding,warfarin,16.578119574206223,14.645412244595999,11.692463940888148,8.278969162588465,7.577876755353403,7.113541462146562,7.065802633568797,6.587002456445103,6.3500513670921,6.14390559873836,11,7,9,5
