,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,period I,period II,period III,period IV
0,warfarin,inr,risk,adverse,data,events,anticoagulation,health,hospital,associated,2613.0252423265833,2284.045600485661,1769.3491766708485,1745.2670302697447,1468.833325526146,1375.9313660925363,1295.7875898674704,1209.0925935375142,1196.418587959463,1114.404293388386,567,703,642,503
1,ms,samples,method,assay,lc,dbs,mass,methods,spectrometry,liquid,2701.979943940156,1980.5927494364453,1382.2154737001656,1169.7056271176145,1117.032890391475,962.0588234859938,824.770525892472,722.4415521235992,673.4127193862988,662.911534679691,153,150,203,316
2,children,antipsychotic,years,olanzapine,antipsychotics,data,age,adults,disorder,inhibitors,2226.3705009025953,538.1978814946905,532.2784913965248,500.8824867585776,493.5506689271068,431.2018729131464,424.86533528041576,422.1750938780434,406.50986481414253,406.35140585755255,99,209,157,158
3,anti,tb,infliximab,inflammatory,ifx,remission,ibd,tnf,tuberculosis,activity,1517.6220814266926,968.0588234733693,960.0588235089153,893.1188385905373,837.0588235161015,832.32146636893,757.1223168292152,709.0588234962778,700.3804728152642,652.989429311007,100,213,352,441
4,diabetes,insulin,pressure,glucose,control,type,hypertension,bp,months,hba1c,1074.4781840582873,1064.05882348623,792.0048678677282,739.899883739146,642.7085242775638,586.4850263563769,521.9419371974178,444.92494365615386,440.5273633604471,427.05882349597886,191,215,308,163
5,pregnancy,women,epilepsy,phenytoin,antiepileptic,saliva,aeds,carbamazepine,seizures,infants,883.6373531416118,806.9630349360319,672.3593363879637,662.236629581691,640.4381670476879,634.1733223020696,525.0319637859905,513.129088728921,420.5943284673807,391.50808812865057,292,229,166,166
6,adherence,hcv,sedation,dabigatran,rivaroxaban,oral,anticoagulants,doac,apixaban,non,2344.309345345303,858.0542123604503,850.013148776971,766.0588234976303,648.0588234912883,530.4474219092722,373.18317794464673,339.05882350667997,330.058823497633,325.027843074703,85,172,224,137
7,group,groups,coronary,bone,clopidogrel,cardiac,function,surgery,administration,months,1582.9700092729204,585.376556483073,542.5968499089621,497.5000313329061,438.29036018552785,397.138110138617,370.58860432951036,368.87706480825466,342.4219862658674,340.56886325714305,252,200,257,178
8,group,placebo,weeks,groups,baseline,trial,adverse,randomized,months,liver,3554.661068581668,1361.7862956756958,1274.4225559556564,1209.0666101754246,992.0263626618914,963.0521435221648,946.6993530192041,853.022374852462,821.9727495142305,787.3927125805163,263,323,364,369
9,vancomycin,antibiotic,ill,infections,target,antibiotics,critically,intensive,infection,renal,2394.9027630351984,1175.4861755080356,956.0317754894792,906.0935025384863,892.6657996525458,876.616107872693,869.0588234673252,640.4734447298199,620.9129185155106,592.2915977699454,223,230,307,452
10,hiv,viral,antiretroviral,art,pain,opioid,infected,cd4,load,testing,2403.5196319734027,967.9477577355923,914.1620620426381,829.0588234510852,739.9091980906509,726.5315837694587,702.6365015778204,699.0471552178561,662.5762235048421,622.3143607323956,132,289,249,152
11,method,detection,liquid,assay,phase,chromatography,samples,quantification,extraction,determination,2850.698393619296,1414.4694052809868,1400.8506222384253,1091.4559536518882,1045.91825644457,1033.5273182562066,1010.078076927369,902.5935012112262,864.7196905897433,859.1316764190163,264,306,283,477
12,cancer,tumor,chemotherapy,cell,cells,imaging,imatinib,survival,activity,phase,1622.163283221956,1056.3013072841768,1055.8255685229074,1041.780825793679,910.4145191890149,775.6950064548599,690.1168825586466,688.7461473235547,584.5903907271908,486.6196381100066,156,316,433,419
13,model,auc,mpa,clearance,variability,population,exposure,pk,data,age,2289.504933490959,2136.031591009976,1655.3567160780326,1478.104087213146,1389.322440150095,1329.4244725555977,1296.8009096730402,1254.4944497924619,1211.0073548150235,1020.471386705835,289,396,333,464
14,heparin,aptt,anti,time,xa,platelet,bleeding,factor,act,activated,1754.0453890581066,989.0588235144304,906.6523670033214,892.7853972729035,778.1182941943473,741.7340683207768,631.3409652380664,568.1689345224299,563.0588234736213,558.7194314997699,216,248,198,161
15,tacrolimus,transplant,transplantation,csa,renal,recipients,cyclosporine,rejection,kidney,immunosuppressive,2033.6400458141727,1835.7459540871437,1495.7374255787988,1452.8962449124786,1375.094666391799,1270.4898059184295,1117.9198977422748,928.937108737716,819.5813889108201,798.4704746746412,208,351,186,161
16,agents,clozapine,drug,development,potential,evidence,practice,cancer,interactions,information,1085.873094613405,1049.0821648555352,1015.8145587260035,849.1534718568914,820.7715549196239,771.0668719671091,740.7375162885901,706.8873688654296,664.8894679082024,633.6374871855342,353,531,359,331
