,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,period I,period II,period III,period IV
0,method,ms,liquid,phase,assay,detection,extraction,chromatography,quantification,column,197.88149207492535,165.23916076419943,106.61990265501838,94.40536940027621,92.74829577087132,85.59566212369299,84.01725394729006,83.98868856108797,81.41920222276396,74.13889961854399,659,604,555,366
1,mpa,mmf,auc,mycophenolic,mycophenolate,mpag,mofetil,rivaroxaban,auc0,transplant,119.19218788681424,51.712633054244,23.703622464353405,23.419273613723956,21.18881950650414,18.832779247491043,17.76024367452894,16.55675423546029,16.50608501308184,15.468230737366639,5,40,26,12
2,impdh,vams,mtx,csf,imipenem,sers,ce,pcz,ertapenem,monophosphate,14.710033153630562,12.502577883600416,11.568961718761045,11.264093261440992,10.901593116656317,10.6640516634219,7.782720224830735,7.519580119993467,7.027505380552876,6.578875628371643,17,7,17,28
3,infliximab,ibd,anti,ifx,tnf,remission,inflammatory,adalimumab,bowel,antibodies,54.8426619020416,50.09882271549421,46.39805303101065,43.81547609361483,40.31018714881282,34.54952397932997,33.956107889420906,31.25465834123628,28.977794484938503,28.010966552197107,2,15,146,126
4,aki,lcm,cvvh,cvvhdf,tdf,amk,trl,diltiazem,nt,cimetidine,19.644875653345647,8.493246540003522,7.946060936080363,5.9477654633403025,5.575334428804634,5.142323927851747,4.7770104802363065,4.590112852113402,4.559256805617286,4.1805561640863695,5,2,9,8
5,rbv,polymyxin,pentobarbital,dph,faee,meconium,lor,noacs,svr,etg,10.946815578170071,6.9630925256852905,5.603127697408954,5.47481860347246,5.012386441810704,4.939293537888977,3.591177768492455,2.9883700243133267,2.9798116896867484,2.444818612469219,7,8,2,0
6,ris,paclitaxel,docetaxel,abk,deferasirox,sled,mhd,iron,cloxacillin,doripenem,10.868299201287725,10.850154354346582,5.59370289316113,5.384489111870275,4.596560667258384,4.50827750424553,4.061577158466397,3.4068832454602043,3.1905640891215956,3.143734187954697,8,3,7,0
7,tacrolimus,voriconazole,csa,transplant,clozapine,cyclosporine,transplantation,digoxin,posaconazole,tac,133.85712210677804,87.93442048681297,81.89527406718727,74.51462109397131,71.20209804538662,66.76017161174524,63.88475031470796,60.227769376312615,60.023546718779386,58.67172547640534,1238,1355,1195,838
8,milk,maternal,tubes,cord,breast,umbilical,infant,fluid,amiodarone,cit,15.753920222427517,12.919550634307507,12.482226717349754,8.105460409098049,7.3905342405042145,7.169529726932151,6.790698908959095,6.7426713972857675,6.68834401781181,6.56563632593471,18,8,11,8
9,ust,sdc,enoxaparin,zdv,brv,article,spironolactone,nmr,tpv,opat,5.618731485268472,5.444111101346434,4.656471794827819,4.205419612357146,3.664484024563234,3.4536789735909004,2.914369873220591,2.7606046052907995,2.717359480728364,2.6397710378221997,4,4,4,12
10,fu,colistin,fluorouracil,dpd,capecitabine,ifis,colorectal,caz,tci,isf,31.078914573793465,12.901508452084453,7.880262817443357,6.491605358268834,5.10152303330878,4.914533509781617,4.632626426961125,4.361270603393136,3.774602273180724,3.6679323004969784,3,6,2,5
11,asparaginase,vrz,ami,dmi,hypersensitivity,gbp,imi,pos,fistula,erwinia,13.546317669129902,6.94785204669021,5.171266399915728,4.355135270925761,3.498183306893323,3.3360579902730567,3.2828184933350055,3.2586819567351344,2.687077407369444,2.6739443473702726,4,0,7,5
12,dbs,asnase,olz,finger,mexiletine,prick,venous,lenvatinib,breath,li,11.857255185049848,5.979935489264261,5.111736313455799,4.534861715360239,4.149907004568961,3.419098367668619,3.187479555796828,3.081619715013922,3.0748538773679557,2.852933136147306,7,6,6,4
13,dasatinib,clz,morphine,nilotinib,tca,megx,tcas,smokers,tkis,ponatinib,11.829119349616214,10.19241947408021,10.042283346614644,9.564499140246877,9.130839098188247,8.844885479787655,8.254580611879673,7.625556908931126,6.72991339516523,5.8889581796130095,11,2,3,5
14,vancomycin,model,clearance,pk,population,data,children,auc,target,group,175.87450916644454,137.6098877326893,104.70679213192459,103.27673848647152,101.1553610326818,100.89147449472712,91.47501183128657,83.13251552577803,79.55760875701107,79.47316876157443,1151,1340,1499,1351
15,thiopurine,tpmt,tgn,mp,thioguanine,azathioprine,aza,mercaptopurine,thiopurines,rbc,24.447216638131103,19.647884253087952,19.37756205724567,12.867192657131707,11.111106533147696,10.922744713211545,10.170726649565733,8.843299947111442,8.073612258607309,7.385725614696121,8,10,5,5
16,tpm,vdz,ghb,vigabatrin,felbamate,trazodone,clonazepam,pregabalin,tiagabine,abz,8.894511720673307,7.846751973478477,6.386494511014063,6.377944150909667,5.944712773859526,5.028073990505472,4.999118025376679,4.6814012524883335,3.566371910869585,2.591849461536156,3,5,3,1
17,cbz,saliva,carbamazepine,epoxide,11,venlafaxine,thc,ven,vrcz,10,43.47576076484691,16.573188703235495,15.329655178669238,14.412434601886625,13.461558946602622,12.63353701247021,11.836840845700648,9.78899722599382,9.235729385147106,9.163268764847366,23,6,6,2
