,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,period I,period II,period III,period IV
0,method,ms,assay,liquid,samples,detection,phase,chromatography,quantification,lc,217.30341362898687,190.9707144903085,125.34440259076466,116.97182803053336,99.41951510765405,98.26848220462313,96.90745260023922,95.13485608215186,88.44178163050798,86.3176657991042,929,754,773,561
1,digoxin,fpia,ria,immunoassay,emit,tdx,polarization,assay,asparaginase,abbott,44.45167112212936,39.62865845855563,24.049334016380236,23.927415930027365,20.43130092581394,16.425658656784158,16.159873044429748,15.544989346727224,14.095066537986032,13.86944315098718,94,30,17,4
2,acyclovir,adl,donepezil,quinine,ari,ibuprofen,cdp,fia,gs,sir,7.756514337214912,7.706565475649105,4.385590162407405,4.125051900891577,4.065020764875052,3.598573181947413,3.452609949245579,2.957336016425474,2.7846862976580247,2.666928518860192,7,4,5,8
3,caffeine,gcv,vgcv,apnea,spr,remicade,preterm,melphalan,prematurity,bl,8.101341717867369,5.325438469899229,3.2470276051687246,3.179269395159804,2.3310686405579433,2.307799623816864,2.2537158473906787,2.0078549048987004,1.8803688197193822,1.8779913095927354,3,1,2,1
4,vancomycin,mpa,model,tacrolimus,auc,renal,clearance,pk,population,transplant,173.44757263445305,140.46530578817936,138.4164105996969,120.00823243264227,117.88507717994851,106.44984401283361,103.71394954303584,99.77600481369674,93.75076715924041,84.62856684454331,985,1125,1136,973
5,dabigatran,abiraterone,czp,tfv,noacs,fa,oseltamivir,noac,nudt15,propofol,7.658722293095382,6.813674492921498,4.784753269397714,3.024160853713225,2.982814497027048,2.678949594823453,2.428443147577455,2.352272057983032,2.305357815915191,2.2146520328831727,3,2,8,3
6,dps,polymyxin,cvvh,netilmicin,hemofiltration,cefoperazone,enzalutamide,captopril,sulbactam,venovenous,9.417928502973009,8.357590073960617,7.940505436184078,4.319015634485444,3.955719824584032,3.768166641975647,3.7355169178634107,3.208097142715614,2.987100445019466,2.8704120353013174,1,3,2,5
7,voriconazole,clozapine,drug,posaconazole,data,toxicity,adverse,interactions,metabolism,agents,90.14391963778223,71.6433356454113,65.95139000055907,62.93748480854209,61.06808476477404,59.198573306632554,58.204664867895616,55.835003720025654,51.29836663828073,51.23645635433148,986,1222,1240,941
8,tb,isoniazid,rifampicin,tuberculosis,tubes,paclitaxel,inh,pyrazinamide,lidocaine,amiodarone,34.029830047944635,18.63808953891084,17.002324239145807,16.07501589761774,13.424985768611648,12.616082999485831,12.545315083855778,9.905432933252182,9.389938081897466,9.009455697716884,19,9,6,4
9,hiv,antiretroviral,efavirenz,ritonavir,lopinavir,infected,protease,mtx,nevirapine,indinavir,73.70505770266163,49.72180115517321,38.571665171394166,34.07189933778747,30.982398181174737,30.70283452373822,28.032366223694765,26.977452280858717,24.577700697336827,22.063745782775435,41,159,44,20
10,infliximab,ibd,anti,ifx,tnf,remission,inflammatory,adalimumab,bowel,antibodies,54.83710768956379,50.383946774718666,44.94031192019499,43.80992054172739,40.44189207592247,36.69163768049596,35.16533372778009,31.24910273284049,29.664592719892493,29.048499989105984,10,36,214,210
11,csf,sunitinib,beta,flucloxacillin,lactams,lactam,vrz,perampanel,pregabalin,cerebrospinal,24.90394434056489,15.931097264360577,10.59049464230943,10.05125893522459,9.907460678973424,8.358613388708006,6.761415501227177,6.653407696171309,6.237559327860713,6.195576699863341,2,5,4,4
12,srl,ust,vdz,cit,mianserin,desmethylmianserin,qb,csg,tzd,ropivacaine,12.99405053046196,8.460030140074098,7.841200822437751,6.560080779621688,5.745763794179314,2.8430584021955085,2.7138832516421103,2.515198755778805,2.193072696592381,2.158539985141256,5,5,0,3
13,sqv,doripenem,tlc,pasi,capd,3d,disopyramide,philadelphia,apv,impdh1,8.151152100955724,2.1964995057411807,2.1213870947751547,2.0805496319169277,2.040495488720084,2.0114723622565243,1.8184005138308559,1.645943590560144,1.629315722593417,1.5948331639613345,6,1,3,3
14,busulfan,ecmo,bu,warfarin,mtx,vpa,cefepime,ganciclovir,conditioning,rivaroxaban,43.8796783070351,26.233866861348858,21.833067876207082,18.29456900823918,18.049547225722435,17.85102686768365,14.248194759186378,12.799224232843702,10.123472395179398,9.651618782481568,19,12,16,15
15,saliva,thiopurine,tpmt,tgn,mp,salivary,azathioprine,thioguanine,rbc,aza,41.86350480339431,23.323528194825535,19.642328811534608,19.372006506071997,13.272482459636507,13.224293023692688,11.917010832999063,11.105551056742016,10.989648875254588,10.165171288915234,13,23,16,9
16,milk,maternal,cord,mitotane,umbilical,breast,amniotic,infant,mother,map,14.472936906863973,10.936658814954011,9.61031588936349,9.45752064264735,7.075510742474146,6.60500897552469,6.034711302146661,5.3031163126112455,3.8663448976745944,3.828798413280572,4,2,7,4
17,cbz,methadone,pht,colistin,tamoxifen,thc,carbamazepine,pb,endoxifen,epoxide,66.41929702497181,28.87661813582774,21.501301184182363,18.403208737222652,15.954050529312049,13.417153397196227,13.401305936641851,11.53513846665998,11.46445067842195,11.363702520902459,29,22,3,4
