,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,period I,period II,period III,period IV
0,method,ms,liquid,chromatography,phase,mass,detection,quantification,extraction,assay,4801.087687237607,3593.3834773075264,2468.392895219395,1925.7515948391012,1794.0250872328509,1748.379773957886,1576.7798018134856,1560.0734249956695,1479.55743629821,1456.4068748915752,556,587,537,393
1,cbz,pk,mic,tb,beta,pd,ill,critically,target,meropenem,1085.0769207974756,916.4175703541819,835.5370884958202,679.0769215320151,586.7092815620479,571.2090958321227,531.8567294306619,530.2239499471418,481.1409314525374,480.3838094764785,92,94,225,191
2,mtx,csf,vancomycin,methotrexate,detection,samples,tgn,methods,assay,activity,767.5191071163256,389.0769198414216,371.25050499311436,315.16088774445285,298.6140431123411,296.63044907995067,272.8862559086692,246.72895462358605,231.26470577784602,191.69243321088913,74,81,155,167
3,group,vpa,gentamicin,age,epilepsy,associated,groups,risk,adverse,phenytoin,1554.3869670514996,1213.3686682930997,866.0610169172627,737.2072346983209,640.0824097489163,636.1943499419746,554.8515086217117,553.3936538750727,539.8264576947431,517.2351767003155,236,219,320,267
4,tacrolimus,mpa,vancomycin,auc,transplant,renal,recipients,transplantation,csa,cyclosporine,2828.177226787185,2568.0769213444805,2489.8403536385226,2235.900763084969,2168.660353773904,1567.014350878456,1546.9721238038053,1495.368105893689,1320.010734038986,1137.929120404826,205,475,341,252
5,hiv,inhibitors,antiretroviral,genetic,activity,drug,polymorphisms,associated,cells,toxicity,1124.8272543620922,571.1098361776621,550.9720901000186,539.0309415528498,533.2126455341822,511.90870094836833,484.73755789847246,482.7632244220702,459.65717187680855,435.1953239472899,108,403,187,83
6,digoxin,saliva,dbs,sampling,dried,samples,method,assay,spot,sunitinib,1303.2918180676243,1079.098818676721,1019.3015913572536,443.4816103992977,440.5056408388766,389.7856952846162,353.0940904067246,253.08502846147502,236.06890971283923,207.91573876157022,98,62,95,62
7,voriconazole,toxicity,agents,drug,practice,data,guidelines,antifungal,evidence,interactions,1246.030610937231,768.7596766513758,751.7236932646176,732.9489072493974,652.2598075764955,643.6813589837452,629.5144309936933,623.7097246459292,583.851239398202,552.5025425843808,351,410,479,429
8,samples,free,assay,phenytoin,oral,acid,urine,binding,hair,fluid,995.6391775374001,896.7721673427359,756.8525720760405,695.8906607583758,655.9694937901971,654.4054415460134,625.7381284431139,624.9487567680623,574.5037189744519,495.2219956741805,390,219,134,52
9,hplc,method,assay,samples,methods,performance,immunoassay,fpia,liquid,emit,878.5982273012863,871.3517163469817,814.8795583231159,776.36803903888,610.109189336566,540.8826731036303,528.503976013906,506.1281071770691,502.03056995166037,491.79425189407624,327,130,54,36
10,model,clearance,population,data,variability,children,age,weight,body,pk,3199.733604833865,2235.2140536435995,2098.8236485453062,1568.835739637786,1457.2152824942295,1381.6150536644316,1335.2624497745499,1161.8652583233036,1143.1341169631103,1087.3242079185313,432,408,388,321
11,anti,infliximab,ibd,remission,ifx,outcomes,inflammatory,associated,tnf,antibodies,1157.3523696145537,965.076922157259,799.3206588136431,769.0769129126962,745.9944816836047,706.466830777274,654.4536864996336,612.4293953781515,533.5766560428963,531.9650837742635,31,52,364,364
12,clozapine,cyp2d6,pregnancy,women,cyp2c19,ratio,dose,metabolism,olanzapine,genotype,1259.2892988994668,806.0769219652284,750.6012926130281,682.7560194727909,557.4258458179064,536.987139012927,486.66604640240394,485.3700309272513,483.0655612393471,431.9722515210106,273,281,224,159
