,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,period I,period II,period III,period IV
0,methadone,nelfinavir,indinavir,morphine,clz,ritonavir,lopinavir,ris,saquinavir,amprenavir,26.48936601885659,17.426155192937596,16.684688108122263,15.031583759626274,12.890329755159474,12.291065880638929,11.707570509824995,11.427824568581544,10.147259662335625,10.057862431179025,10,16,10,2
1,digoxin,cbz,tb,fpia,pht,mtx,tuberculosis,isoniazid,rifampicin,immunoassay,60.9767360561538,49.18935791794398,46.037665242486035,30.80406503487545,27.264603445319867,26.343897529660467,20.073262113065624,19.99105090446861,18.873099455921498,17.87369527248491,174,53,25,13
2,dbs,antibiotics,antibiotic,beta,meropenem,lactam,antimicrobial,critically,ill,csf,53.89113428881392,45.273243860673134,42.610895479657714,40.54299033633995,32.962548666594316,31.50117391927924,28.51718520645522,28.37890426642622,28.337013165814927,24.536597912521305,125,144,267,283
3,tl,lzd,cs,opat,ssts,hydroxyzine,colchicine,divalproex,cetirizine,cortex,5.9944212856306445,5.475802918482548,2.7585343796822954,2.4497690391921214,2.095186531608935,1.9952279243887558,1.8345770922671394,1.8171126552085517,1.8170363997111698,1.7695164956687413,4,4,3,1
4,tacrolimus,mpa,vancomycin,auc,transplant,renal,exposure,data,pk,toxicity,141.80926495131646,136.39788064338643,124.50297198639491,114.04025956879343,96.28626268182119,91.43274182945939,90.7326389121982,83.6134029278324,82.62264120672268,80.81693741612034,863,1638,1790,1462
5,vcz,ipv,letermovir,vor,telaprevir,bpar,prm,sirs,van,nudt15,8.32721943666389,6.91914631080704,4.3561474028810645,3.696199287695132,3.1312626975919216,2.894243691251349,2.5234563512730546,2.3251346670619153,2.3073053408626087,2.1747205441737676,3,2,2,4
6,tkis,dasatinib,nilotinib,cvvh,kinase,lapatinib,tyrosine,afatinib,gefitinib,erlotinib,14.285246838009096,11.279066640627104,9.575604859954488,6.797447060150005,5.969646942517686,5.865010326548504,5.8602447759925065,4.994517880100277,4.926352416596277,4.700655089592971,4,3,3,3
7,ms,lc,method,everolimus,mass,spectrometry,sirolimus,assay,quantification,tandem,62.622501961088375,27.690393171162434,24.480137776648203,20.16602977729068,18.519011308630553,15.838678327535387,15.330478735913216,14.75484355338568,14.077425775456344,13.862267687522566,31,40,36,28
8,milk,maternal,flecainide,tubes,nicotine,fluid,amiodarone,hair,cord,breast,15.321631652054915,13.955210124503932,11.683419076359284,11.67687333800039,10.349851917095458,9.79947466322682,8.955055078819715,8.678540093797185,8.663909275971863,8.427438099511662,31,24,19,7
9,method,ms,assay,liquid,phase,detection,chromatography,extraction,samples,hplc,186.46831618958052,119.35393464424618,111.83307257797861,103.85257037354938,93.55488619365664,89.45719931310032,81.64791246573448,80.74632706981726,80.3662210972388,73.85652479817816,925,700,627,444
10,posaconazole,antifungal,voriconazole,fu,itraconazole,invasive,isavuconazole,fungal,fluconazole,aspergillosis,62.293820353271265,40.33280680130658,36.36292784995033,31.078723404921487,27.394766308286066,24.924543599424638,23.897985647858732,23.53379006199274,18.259197383296755,15.955013851403574,10,23,29,20
11,sunitinib,pazopanib,czp,asms,hal,ami,ptx,asm,im,desethyl,16.942441262445705,13.474695750976412,5.541117366259606,5.352804255309115,4.518422449323636,4.086720849172304,3.8976640895478756,3.5820730458549552,3.1924404842897056,3.069496223477832,4,6,2,3
12,adl,olz,mfx,noacs,lenvatinib,noac,pugh,ms3,amantadine,4h,7.697742383916712,4.75330682757896,4.063182842566205,2.999480920943253,2.9567064348398597,2.3687840713275694,2.232279490227562,2.11215890960709,2.078256779789412,1.8957274598672478,3,6,6,4
13,ven,pcz,odv,nvp,perhexiline,cibenzoline,p13,cimetidine,chdf,ttr,10.4349464709108,9.571214917927577,7.518561848930405,6.8886566717897635,6.315916738273552,4.010996262769331,3.323736545683308,2.8017253638562254,2.6592204651526608,2.585218611091245,9,7,6,5
14,clozapine,model,vpa,clearance,age,phenytoin,population,data,gentamicin,dosage,72.63203275364548,70.99037960219887,67.41440362132148,67.2930980768803,66.02492122147423,61.976976889538875,59.896584093385684,55.63740366496378,53.2874077733859,48.93782885167965,977,755,678,497
