,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,period I,period II,period III,period IV
0,ms,method,mass,lc,liquid,chromatography,spectrometry,samples,tandem,quantification,3513.648729603674,1943.4239969801822,1563.1080520003452,1427.829962879702,1322.2391435296624,1275.7139865665556,1200.5220926640513,994.8261810088152,809.0839607357382,757.3533372275966,185,217,253,181
1,cbz,saliva,carbamazepine,tb,beta,ltg,tuberculosis,mic,pht,rifampicin,1085.0666665073268,1079.5043342606464,680.7889880484569,679.0666664672723,494.93504749333056,453.23208303983586,397.4656649979568,373.234127632717,357.1513312207904,346.97324484613364,134,58,86,56
2,dbs,sampling,samples,antibiotics,csf,methods,dried,antibiotic,assay,meropenem,957.5920927827151,583.3930197495108,552.5710011667859,425.42303289872956,389.06666612653953,373.4394045018753,357.45967639389227,293.43095879576157,290.3391271569595,286.0566273465629,85,74,204,196
3,vancomycin,group,vpa,ill,associated,risk,target,critically,epilepsy,renal,2256.8830494193116,1562.924810077114,1211.8034115853247,722.680562621184,711.92332854249,710.080260769003,689.8569222008546,688.4269924293485,648.5820779511749,638.3533895782836,198,209,371,361
4,tacrolimus,mpa,transplant,auc,recipients,transplantation,renal,csa,cyclosporine,tac,3022.1473009799747,2568.066666452901,2182.433005446877,1562.350022272524,1545.5384443289543,1465.2555402362052,1360.8231938863678,1339.1189253104983,1195.0882847975786,1100.9395414819267,194,441,278,169
5,hiv,antiretroviral,genetic,inhibitors,infected,associated,polymorphisms,cells,activity,efavirenz,1153.5038253527493,552.907566434949,516.6889427177883,482.1130539863505,453.5415632831031,452.2363361557901,448.34290359074356,427.18211914277236,402.3449779413307,364.044842365933,72,354,155,75
6,method,phase,digoxin,liquid,column,assay,standard,detection,internal,extraction,2857.8728595216594,1549.8676802310035,1237.5131638933537,1234.194277537354,1162.5941970395543,1000.1516808352688,971.4223226686754,945.5989226326028,925.2894993321049,916.3369919597019,415,388,291,216
7,drug,agents,toxicity,interactions,imatinib,practice,guidelines,evidence,antifungal,data,841.9334605527533,804.4792931487278,701.3635908445069,631.825763309203,516.9873911666903,498.44852001682347,492.20424292316665,480.5801653946186,469.63277107343697,445.69981517998934,277,305,361,287
8,samples,free,phenytoin,binding,oral,acid,hair,urine,fluid,protein,804.9252414522635,785.7233303186918,640.1739877265777,627.6817530250536,607.2633906575275,590.3077380615134,586.1202344949528,551.860203297134,491.5080627908857,429.85678687399843,323,176,111,42
9,assay,method,hplc,samples,immunoassay,methods,performance,liquid,fpia,chromatography,1231.9573219266986,1084.0870669068042,1033.584331331837,898.415123150255,698.6086483677321,672.2040338305789,660.3195209060701,620.5359589995961,544.156505796214,538.7709551304448,338,150,76,50
10,voriconazole,posaconazole,cmin,age,cancer,oral,exposure,children,fu,toxicity,1561.424945897918,811.290681264511,619.6140903276499,486.43513740791195,486.2711071381809,471.91873764741837,433.5019240443223,416.55153271593343,416.066666407345,409.4150120644697,112,173,227,163
11,anti,infliximab,ibd,remission,ifx,inflammatory,outcomes,antibodies,tnf,associated,1191.341302648974,965.0666665387039,799.625835493647,766.4298960873391,745.9762053785995,670.3942943728993,624.5149633546744,536.1339671251135,533.9725482968252,496.9197072427803,37,49,346,335
12,cyp2d6,pregnancy,women,cyp2c19,genotype,metabolism,ratio,dose,methadone,activity,806.0666665168262,737.1250742735241,627.3609632876995,512.5280848375131,493.45667081571116,472.2251090041379,455.7812540474107,416.0354479858527,383.12765403029897,342.51513728019575,208,214,173,110
13,clozapine,adherence,children,olanzapine,age,antipsychotic,adverse,years,schizophrenia,smoking,1304.6336036857542,596.2537249242099,455.48864448026995,452.00908925683734,378.3555490979591,371.98626757219733,371.3997222677671,345.59304933733796,324.84710150119093,310.45011898078303,147,233,197,156
14,model,population,clearance,pk,data,parameters,variability,cl,auc,distribution,3356.418657764582,2218.222739031519,2152.0249217655073,1777.7540901163939,1558.8257417408752,1137.4962268112622,1086.6779759098408,982.9216780493986,975.1031750417246,926.3029818452195,448,380,374,379
