,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,period I,period II,period III,period IV
0,adverse,risk,associated,events,data,drug,voriconazole,years,cases,reactions,2919.2809888314846,2103.836471950821,1533.3731695507504,1450.4634336199288,1221.4839711460124,1002.6161320031122,956.2254131190113,939.2798101318567,935.3881149407501,918.6492379198089,2391,2105,1338,1082
1,tacrolimus,transplant,mpa,transplantation,csa,renal,recipients,auc,cyclosporine,liver,2510.874557811367,1973.0767946559167,1656.059744517598,1514.1513422669273,1459.0396785910466,1447.0174620817547,1421.0833262698768,1236.764599198668,1170.0832288377676,1149.0656828845342,280,518,265,264
2,group,cancer,chemotherapy,tb,survival,months,imatinib,phase,tuberculosis,groups,1394.5063610899256,1351.0237833913627,1053.8177563745746,849.8376165154698,802.2171473647876,748.7399441433646,687.037933440948,668.9612074992342,601.6945641339515,585.8446310634737,187,295,454,444
3,clozapine,cells,tumor,cell,imaging,urine,vivo,expression,tissue,il,1208.59547924791,1038.4741615935684,795.1127201284371,759.8872233070917,741.0056748547855,635.7616168071092,627.5885161068146,521.0205920436252,502.2207328734179,500.8234556556527,232,320,324,354
4,anti,infliximab,ifx,laboratory,ibd,inflammatory,mtx,tnf,assays,antibodies,1507.5665779109606,871.7948941218488,831.4439080319421,775.1356440587604,746.352580788218,740.2560677326867,729.0833255281242,708.2728750737688,707.5194624189688,680.3148898024135,93,184,253,396
5,vancomycin,model,data,pk,population,children,clearance,variability,target,age,2591.618455886941,2413.3274565764455,1704.7707871903324,1657.611350418399,1584.6444505553318,1472.5620042863334,1426.7083183775167,1389.5015681251118,1176.042360766439,1162.7195749427133,463,446,527,775
6,warfarin,inr,anticoagulation,oral,hcv,bleeding,group,risk,hepatitis,time,2691.7955211503613,2273.5002750681497,1440.8812426395614,891.3000297889464,858.0833296165919,824.9863450285451,801.2344008691996,739.2197031147273,734.8881644516701,717.9874248937921,188,321,541,343
7,pain,health,practice,insulin,control,medical,pharmacists,hospital,quality,diabetes,1429.2273874643254,1166.6253156982123,1001.6349870442424,979.5378933427513,893.7430129871939,889.2277879212759,871.8318267357266,850.2633441357718,820.7418164233148,795.2069112387636,654,739,467,310
8,adherence,hiv,antiretroviral,viral,art,participants,data,infected,group,children,3143.2905127944427,2419.080932732336,938.0833298156728,879.1869096052997,828.0833266580449,820.1706149721656,703.7520929640731,699.9322079141562,668.8697350581315,659.3902593448776,183,420,339,251
9,group,baseline,phenytoin,pressure,months,epilepsy,heart,antiepileptic,groups,years,1147.0093823442207,843.5796409173155,721.8121228918712,703.2462058498459,681.9810225661611,674.6962080199205,663.2372849624769,626.4665355179968,588.2281043179001,575.5931674785877,302,354,404,305
10,method,ms,samples,assay,liquid,chromatography,mass,lc,detection,quantification,4207.247414136557,3463.1020654740846,2758.4432701673827,2209.4583028887882,2112.2158791890984,1745.2425008202877,1541.3041159967029,1336.646527055011,1303.3754420914997,1259.1199593107315,362,391,437,661
11,heparin,platelet,group,aptt,infusion,time,anti,bleeding,xa,renal,1746.5062279119584,1065.0832478720902,1035.9198160431545,945.1458673433883,901.7512282143904,803.7161451445171,796.3006247886743,795.8846485150349,792.947581089399,725.3228951009646,328,378,367,358
