,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,period I,period II,period III,period IV
0,risk,adverse,associated,events,evidence,data,guidelines,drug,factors,recommendations,2527.001227494914,1798.234302432115,1314.922383574374,1076.5530841865097,1023.1034555857071,993.5725587500833,978.0006657291293,935.1337347747973,878.6636658773617,831.6702158204799,2198,1929,1135,880
1,tacrolimus,transplant,mpa,transplantation,csa,recipients,renal,liver,cyclosporine,tac,2512.4926254009574,1970.3205211336929,1655.9415094309331,1485.5637227532236,1458.2920346220574,1419.1435375302212,1346.357494536656,1248.071976930115,1169.1043229855109,947.8759707025583,250,449,233,197
2,imatinib,survival,sedation,phase,months,cancer,leukemia,progression,cf,kinase,696.8286527540639,644.9425490424766,567.999558187494,439.9273033490931,424.24629490044657,411.8758572375803,387.2154942233165,356.48646550464485,351.00234191030637,345.22176139230515,101,168,247,210
3,cells,cell,expression,vivo,il,tumor,vitro,urine,activity,tissue,1085.6970791198485,964.873977761796,623.8516727223666,579.4011370231732,556.6210930960995,512.1370163036734,462.463362864228,416.74607588124616,402.8544245847836,382.48064564781697,131,208,209,282
4,anti,infliximab,ifx,mtx,ibd,tnf,antibodies,remission,inflammatory,methotrexate,1312.1986423577575,958.5816515755869,821.3401816665942,729.058823480018,702.4317672379607,698.938652546579,644.0298586231748,624.1029720909426,604.1424156313735,510.49964734996144,43,112,186,363
5,dbs,group,children,symptoms,disorder,olanzapine,weeks,depression,months,placebo,947.1423196171179,658.1010607231239,631.3281057505668,615.8335361426261,529.5335664674078,506.0487249727455,487.290607666566,472.83158805162384,464.21800673607083,418.86100221048804,261,238,248,223
6,warfarin,inr,anticoagulation,hcv,hepatitis,oral,international,time,af,pt,2692.0564857350296,2590.4532447032184,1318.5714510108694,857.5522478468836,716.5039236947233,635.1345565852612,634.566077700183,583.9322316258604,553.3810105699934,550.9897801076012,162,289,381,241
7,pain,opioid,nurses,practice,health,administration,chronic,medical,pharmacists,quality,1374.6567748883303,743.4512644141347,693.1172189184864,570.2026263006908,531.5569197098348,494.19278726746336,472.3420422534032,417.5207758771596,410.2266654825016,401.9929750073619,424,466,211,128
8,adherence,cost,data,health,compliance,intervention,hospital,self,adrs,pharmacist,3134.2285390295046,924.1205573886011,895.5660059941606,823.7032350327598,788.5031797781661,713.9884229316103,711.8171077379352,631.903624897616,626.3194225178596,605.449704892243,258,320,301,225
9,phenytoin,epilepsy,antiepileptic,carbamazepine,vpa,aeds,bone,heart,cbz,acid,735.3210962779528,648.3966261785529,617.058145433662,558.3681185228173,548.1811611441459,524.5655763741833,507.18641818017403,492.7027224749819,474.05678508338355,413.9680883290465,211,214,182,150
10,method,ms,samples,assay,liquid,chromatography,mass,detection,lc,quantification,4220.480502620892,3465.0321522779027,2827.095940544148,2198.042380889107,2122.1857552852866,1747.6840015076396,1580.2794983557594,1346.665165316841,1337.029194205949,1251.56466216123,367,407,428,665
11,heparin,bleeding,platelet,aptt,time,anti,xa,dabigatran,surgery,rivaroxaban,1753.7750206070903,1110.0115293339,1065.058823437446,988.7858017129009,852.4243765841975,843.2853684142956,802.0588235127751,637.8102187473465,615.7094366898846,613.5312180454528,256,312,383,277
12,vancomycin,model,pk,auc,clearance,data,population,variability,target,exposure,2553.7897398002915,2307.113306153084,1743.9332906568586,1631.290320809358,1587.8800648447518,1553.2194964735818,1510.2525676085334,1440.842134609512,1329.9157203003488,1172.1682121205192,416,455,508,833
13,group,groups,control,placebo,insulin,diabetes,randomized,baseline,trial,weeks,5168.504511693946,1796.348479777508,1428.0734848338523,1209.379279441036,1031.5127388873207,1003.0428734280042,1000.7397301826724,978.2150537322549,885.675270416655,845.3936951307468,164,195,412,357
14,hiv,clozapine,viral,antiretroviral,art,children,infected,load,cd4,women,2405.5251741498473,1235.059791128636,947.4548330713664,916.1684343438703,813.3288986580774,795.8089298889585,752.874793287627,645.8178748892684,639.8795924768978,623.2196330743323,136,283,219,163
15,cancer,adverse,chemotherapy,development,agents,imaging,reactions,tumor,pet,ct,1329.5233003076635,1104.9977623721925,888.529549516192,686.6492648232448,628.7014235450164,604.1620688687061,580.7007080505427,465.32358035340405,460.454523184654,445.19390259545736,212,340,306,241
16,tb,tuberculosis,hair,cd,activity,drug,crp,anti,day,days,940.1525756690712,683.9498680797935,412.790736943247,375.4901295946935,340.4580078319452,332.0285438712727,329.15015000636,292.93672559491216,268.93999236397974,267.2516536397057,73,86,127,108
