,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,period I,period II,period III,period IV
0,clozapine,cyp2d6,olanzapine,risperidone,aripiprazole,quetiapine,schizophrenia,haloperidol,rivaroxaban,paroxetine,72.32461737723001,36.13591243486866,35.856276119287166,33.84232175993567,25.609752292558028,19.980901926920932,18.59673440995491,17.64720601075202,16.584525819329674,16.179816286153688,136,124,86,63
1,vpa,cbz,phenytoin,carbamazepine,saliva,fpia,valproic,immunoassay,free,emit,69.61197082548208,67.71438984277714,66.54201079081749,46.594621040370534,37.00507397858941,36.37782538918331,34.26543143339457,34.25282837919357,33.512106731013084,31.657976331638007,528,163,112,40
2,hair,mtx,dbs,csf,vams,digoxin,morphine,thc,fluid,cocaine,31.856395613293806,28.724383610530683,23.93892503686124,22.023902328548846,15.46752556283899,13.901145914776052,13.829957969593899,13.374782346808145,12.332481349140059,12.294744405787172,46,63,29,31
3,amiodarone,czp,gen,desethylamiodarone,eps,baclofen,bevacizumab,remsima,ipa,ndm,3.8768745232704394,3.22949004825085,3.0151887373266306,2.491626069874914,2.3900665771242164,2.001515109428684,1.8074402498201487,1.7648833197629996,1.7523152489755418,1.7268062319619555,6,3,2,4
4,vancomycin,mpa,model,auc,tacrolimus,clearance,population,renal,pk,transplant,150.77477786455523,142.7881253328806,134.02627544080096,115.72715681921453,104.40149432314026,95.24925702622798,87.99176316649542,81.96588077673873,73.14643055875442,72.51746488881697,752,929,873,750
5,thiopurine,tpmt,tgn,asparaginase,mp,thioguanine,azathioprine,mercaptopurine,vcz,smx,22.625272142845915,19.672293810349238,19.40533610936295,13.882183793866199,12.915327619437072,11.138864471325395,10.989942636471527,10.164007124771308,7.408550360639386,6.500885317803288,9,26,15,10
6,metformin,itz,enzalutamide,captopril,ms3,oleander,ruf,apap,charcoal,kis,4.631446585839733,4.177320039804219,3.9040709834747545,3.2413357278589636,2.5406269523303675,2.1666608479118894,2.1614396856912235,2.145917947034345,2.1099761340161267,2.0937847724277776,7,2,3,6
7,drug,toxicity,agents,interactions,data,adverse,practice,voriconazole,evidence,risk,61.44214283427258,58.33895506309627,51.13634067924951,50.143329798731344,43.93689280937855,41.788446004588764,41.67047459789043,39.38737693928267,39.3193024299901,39.28182135191836,708,919,927,750
8,milk,breast,abiraterone,infant,dabrafenib,caz,breastfeeding,mfx,propafenone,avi,14.89212097485189,7.407343030027274,7.0895159113919135,4.759504069347891,4.403542722017526,4.389023581757537,3.9010007554512196,3.547386975544343,3.536161332114328,3.3220602317847,10,6,4,1
9,method,ms,assay,liquid,phase,samples,detection,chromatography,quantification,extraction,209.1871557808036,184.81313390229147,115.550504026578,114.56935766186017,97.45409237382363,92.54090756895638,91.85772290245576,91.23985021642065,86.03317411522796,85.03093846705266,846,889,762,515
10,voriconazole,antibiotic,posaconazole,antibiotics,ill,critically,beta,meropenem,infections,lactam,54.04314570886044,51.6295585222922,51.57139553051262,47.97172266934331,43.63735022771162,42.52764725854778,42.073182576137974,36.70256490636279,35.280055361532426,32.950368550681745,84,166,341,315
11,infliximab,ibd,anti,ifx,pregnancy,tnf,remission,inflammatory,bowel,adalimumab,54.87041924865458,53.62853986723592,46.66711954373504,43.84325214831151,41.06615888165929,40.475147339096374,39.826750813021825,36.30204128969292,31.40236114658763,31.28240431055008,41,131,349,291
