,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,period I,period II,period III,period IV
0,warfarin,inr,risk,adverse,events,anticoagulation,ci,associated,cost,digoxin,2632.024669739152,2361.2501601070676,1660.165023337161,1493.406910910188,1425.813846341393,1335.6127509655512,1187.481747660502,982.831029475283,833.4803568628802,781.2744037656353,270,375,428,323
1,ms,method,samples,mass,assay,lc,spectrometry,liquid,chromatography,dbs,3418.173385116204,2188.0753080678737,2100.735454315528,1408.113634575857,1386.337858477069,1307.9174981154997,1070.838188102472,1055.8698806912187,1010.0047259422803,962.0555469161108,187,205,286,486
2,children,years,cholesterol,ldl,pediatric,lipid,non,adults,adolescents,inhibitors,2040.5279322300444,401.7947012127334,384.2743801148513,330.05555292627116,313.1515950599214,298.0033145926419,289.41568265067616,284.0989620319341,271.091021205586,270.2359113351153,40,79,81,83
3,anti,tb,infliximab,inflammatory,remission,ifx,ibd,tnf,tuberculosis,activity,1537.4748703448174,968.055552372219,960.0555555471892,956.0084206954074,859.6003149973982,837.0555555507569,758.05555554596,709.0555555428188,695.6377352462712,664.7242529262039,107,216,357,475
4,diabetes,insulin,glucose,type,adverse,control,months,cases,hba1c,metformin,1065.1067685151022,1064.0555553716065,764.2244730280001,631.1065203393074,589.1955503715599,574.3989089005682,532.9711065574891,462.30688961929354,427.0555555467009,360.3297786295546,169,207,264,156
5,pain,pregnancy,women,opioid,epilepsy,antiepileptic,aeds,seizures,infants,risk,1115.0270891558484,906.829442000303,863.5112785936215,699.6244718290017,641.9477213951951,598.4843835383776,521.4701644413914,410.01456439352,389.8840028280237,377.3532025506987,321,261,190,173
6,hcv,dabigatran,rivaroxaban,vitamin,oral,hepatitis,anticoagulants,doac,apixaban,ribavirin,858.0555555459594,765.3053271982195,648.0555555436111,509.45989877272956,465.40581282083116,446.6819549746507,364.48398946450385,339.05555554776606,330.0555555446584,312.05555436276006,32,75,179,124
7,group,sedation,groups,platelet,pressure,coronary,heart,function,cardiac,bone,1915.0163303432405,776.7015552523803,722.0089122333662,657.6592043012273,596.597967844941,554.9735433119054,550.5130073799269,535.3606672139838,514.7934193671134,507.6086472243243,296,268,291,196
8,group,clozapine,placebo,weeks,adverse,groups,symptoms,baseline,trial,liver,2366.646715931322,1226.4881584300388,1192.7183405331707,976.6837682624014,873.2576726606013,852.7269809465214,802.0848546091115,766.871740738112,730.8953620704073,689.3450100507898,323,384,378,358
9,vancomycin,antibiotic,ill,infections,antibiotics,critically,target,pk,gentamicin,infection,1489.8861712834155,1175.4288107259083,955.7395325604275,902.6947394302285,878.8163205641246,869.0201541458936,824.0940167239285,623.5248257660903,602.2353902500731,600.9288762558404,199,206,302,423
10,hiv,viral,antiretroviral,art,infected,cd4,load,testing,resistance,failure,2411.6180614107125,965.1280932847237,937.4028653692865,829.0555555374115,705.8474135170334,691.4518248623525,660.1396168880917,551.0741566790402,453.9782896876676,392.9041691612278,90,241,203,126
11,method,detection,liquid,phase,samples,saliva,assay,determination,performance,chromatography,2210.904457107877,1260.6205235427926,1042.0112768915712,932.9155826042573,886.8089365834094,856.30502062228,776.6187694452299,738.8106317090446,731.1912760933105,714.9057253321372,255,259,191,308
12,cancer,tumor,chemotherapy,cell,imaging,cells,survival,phase,activity,pet,1505.7569958370884,1053.5392652184278,1009.2836545872786,928.2857583746232,785.9649792404695,740.5157260167216,653.6951310722252,480.1779927417535,477.76397025591024,461.05555554803,136,270,386,367
13,model,clearance,population,age,data,renal,vancomycin,variability,daily,weight,2177.745462302131,1534.9195590124782,1345.5731589441764,1300.6122466582465,1182.1475486339948,1113.662007440506,1092.6984143170637,1055.6002409887499,915.2647819343118,913.8789243231131,283,321,312,453
14,heparin,aptt,anti,time,xa,factor,act,activated,activity,bleeding,1754.0555554102227,989.0555555513419,917.1359452718726,913.9773462813969,771.5407421068641,599.2371376016346,563.0555555325243,559.8582708579179,521.10432808005,511.1621229144874,206,218,172,149
15,adherence,health,data,guidelines,practice,medical,medications,recommendations,pharmacists,compliance,2757.15569104168,1385.920516129136,1376.3562293697664,1199.1708101788386,1132.036604958968,956.5964068162586,939.1450172349082,935.1919542770369,860.8977194786985,811.4341120462736,501,706,462,356
16,drug,agents,cancer,interactions,potential,development,genetic,metabolism,adverse,methadone,1046.8219512076093,928.5837211590793,784.9577060776828,751.6022252678964,716.2222990352157,658.7040481827531,499.0830987331788,480.15318541966735,470.7312133754518,450.05541113754055,172,304,268,251
17,tacrolimus,auc,transplant,mpa,transplantation,csa,recipients,renal,cyclosporine,tac,2347.9982531924015,2109.4755755230317,1972.1444025667927,1656.0555555482495,1542.0511048737405,1459.0555555425585,1421.055555527258,1190.9740373588756,1156.692158250871,949.0542393600122,256,486,271,241
