,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,period I,period II,period III,period IV
0,voriconazole,posaconazole,antifungal,itraconazole,ldl,asparaginase,statin,fungal,invasive,cholesterol,61.85022578434513,35.22944872314617,28.54913191487779,22.36107515676783,18.428260585560786,17.798163541358495,16.48582304084384,16.088254905139653,14.071696293677,14.055858215582536,15,14,16,29
1,ms,method,assay,samples,liquid,lc,chromatography,dbs,detection,mass,162.482743977981,155.4590373603135,97.14317078413126,91.09283051763197,86.86809221887032,70.46234100703353,68.96925721485322,67.7388254563252,67.66600621583866,66.69636939660327,379,421,447,693
2,nvp,pca,mir,agnp,stavudine,mirnas,anidulafungin,hmt,caspofungin,xr,7.714496336824442,6.868776759101146,6.038926022817843,4.350224662599064,4.274139655559885,4.267808026112727,3.934776381846788,3.691395590416556,3.28627516798582,3.162432750812084,6,3,5,7
3,ecmo,cmv,inh,gcp,rmp,gcv,clz,pcz,valganciclovir,glm,12.831117733977235,9.33929182972007,7.96324500487196,7.183766646690507,5.5319366106924,5.202610956341167,3.84186127627511,3.6480547395380007,3.5275859194140815,3.3992348402216197,11,3,8,10
4,gla,asp,ral,mfx,itz,pyrimethamine,bk,bpar,mirabegron,ptb,4.625036799021471,3.8453275787395893,3.5708555726576634,3.5538376723635388,2.9503240875141725,2.8677392577899847,2.688181534601786,2.6260502267752766,2.515685159013193,2.510063050977223,4,5,5,7
5,warfarin,inr,risk,data,adverse,group,children,anticoagulation,oral,years,153.07765584973652,147.5832859454725,144.7185797169073,143.22903919159646,142.5892162272824,122.54060396556002,109.75077292281011,107.23097828551279,106.04005781677243,102.83578574447438,2465,2867,2610,2441
6,infliximab,ifx,ibd,tnf,anti,adalimumab,bowel,remission,antibodies,cd,55.6711243631665,50.96025511024938,47.18485978601037,42.56068169325963,35.883383102096325,31.260574335920378,26.886037802201454,26.76231508912709,26.63289284586727,25.749135309410956,7,23,70,161
7,ertapenem,androgen,albendazole,atopic,sufentanil,dermatitis,iloperidone,sglt,clotrimazole,postimplementation,6.212813341911527,4.695308826786624,2.6974869343205636,2.4886367155512175,2.4757328745054847,2.412609902333808,2.410324483741993,2.3589790063445006,2.3354008808355453,2.1173544008578564,5,2,3,7
8,covid,19,bone,osteoporosis,bmd,fracture,bnp,spironolactone,nt,idv,16.100260685251403,14.974479818539777,14.882275444981131,12.441853189803401,11.811867013817627,6.882740853225557,6.396184868665703,5.813449065300702,5.29768121248376,5.052509085849719,8,10,10,11
9,gout,vrcz,allopurinol,pct,urate,pylori,colchicine,alprazolam,eradication,buprenorphine,10.168149704950729,9.193875732357734,9.064018487495044,8.342324619512517,6.214235877964521,6.005981891096266,5.2651462479357605,4.158713111767051,3.5922799732983997,3.4869393179825976,6,0,4,6
10,tgn,thiopurine,tpmt,rbc,thioguanine,aza,ra,tpm,mp,thiopurines,22.00374683019849,18.691506049147083,11.069277161743743,10.769639241580446,10.115674944635828,9.981211272211798,9.965518391240595,8.683056698122224,8.55460880555141,7.957529671139766,10,20,14,15
11,sorafenib,lapatinib,bup,abiraterone,axitinib,octreotide,vrz,pos,rechallenge,droperidol,9.341884418164268,5.575443544237054,3.8723532126149944,3.614818215965299,3.5783609966085903,3.5550905342671024,3.2185491970920874,2.6459177757634844,2.3267598153201066,2.2800060607521466,6,4,3,6
12,cancer,tumor,chemotherapy,imatinib,cell,imaging,cells,group,survival,busulfan,70.07562508671809,52.49051425669656,51.645167545569656,48.79216142471488,47.28504470996678,40.63371717207718,38.144119209569666,35.7869722873835,34.521664950777286,31.47986019568678,318,523,673,582
13,tacrolimus,mpa,csa,transplant,transplantation,cyclosporine,recipients,auc,rejection,tac,117.16931682389021,102.5216413123328,92.6520899530378,85.9927838974394,68.99956740928555,68.56282386305945,64.61449774776125,61.22724395024811,57.488522669755035,55.24421887951031,132,298,139,91
14,antibiotic,vancomycin,antibiotics,tb,antimicrobial,ill,critically,infections,mic,tuberculosis,62.56432580935414,54.70468397751722,53.38005650535115,42.5047575958359,39.71003724819172,35.11396738913468,34.43641384914574,32.71565770177853,30.938165464032036,30.264181018411605,91,100,156,197
15,hiv,adherence,vancomycin,antiretroviral,group,viral,hcv,insulin,art,infected,126.14162070883016,105.3912136680741,83.1798155022714,60.31670364599892,59.99843382850948,58.23307286602368,52.05818841177165,51.15634692185137,47.95977511222281,46.025609657873154,376,781,854,781
16,pv,dpd,pddis,dtg,amg,fu,txa,ai,cs,alk,4.233229342300893,3.9294715537424505,3.1598007851669485,3.068223555398644,2.9901185653855635,2.9314132164364186,2.8781709979034162,2.8046280709601734,2.652362079813367,2.6111938097715095,4,7,4,4
