,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,weight0,weight1,weight2,weight3,weight4,weight5,weight6,weight7,weight8,weight9,period I,period II,period III,period IV
0,method,ms,assay,liquid,samples,chromatography,detection,phase,hplc,quantification,220.72067080258853,190.90711641738187,142.06230146612398,122.79372582293571,112.19450460173661,100.89214619125507,98.21421624295098,98.04293099806856,92.28607845468763,87.6836442549143,1174,871,795,552
1,cbz,ria,inh,isoniazid,epoxide,11,morphine,evr,cmia,digoxin,46.48765368789799,23.61228029644362,12.777337171181426,11.673447312561322,7.687601907667944,7.087125646415017,6.8937928611147266,6.621662874069213,6.516961357566498,6.146471492331517,22,8,9,6
2,vams,sers,zonisamide,csf,lcm,microsampling,pcz,aeds,felbamate,smx,15.443028610686763,10.501786953367336,9.051501192263823,8.93399548075723,8.496514653411158,8.486349075056133,8.15406309785256,7.581892465544063,6.626631989544082,6.478096607639143,6,9,8,8
3,ris,hal,pos,diltiazem,cibenzoline,li,oflx,eps,ltia,levodopa,11.420058701695346,4.679840039892918,4.213500445056684,3.348645242744669,3.1859647978120686,2.391158600497721,2.195821853241873,2.134695486584979,1.9380341668504284,1.888770897294291,6,3,5,0
4,mpa,tacrolimus,transplant,csa,transplantation,tac,recipients,cyclosporine,ibd,infliximab,142.55437715644365,122.95513728601628,78.92440640974965,77.19422179305163,60.46895988429059,59.79741199871655,58.01329845349959,57.82205975590487,56.37575100360846,54.74397716575423,180,442,478,341
5,fu,ra,dpd,por,arthritis,flucloxacillin,rheumatoid,cloxacillin,promoter,fluorouracil,27.42685076483896,12.971326221430044,6.49487338342464,5.016920011086959,4.6752670212990175,4.6091881909799515,4.510802019945556,4.3313944276619285,3.763997587007554,3.62855170588719,4,10,6,2
6,thc,mitotane,megx,digitoxin,cbd,dlis,nt,abiraterone,cannabis,teriflunomide,11.92222032951533,9.466344016015581,8.739307757942788,7.6213500479492655,6.799526519900265,6.77625902172733,5.7649841549007546,5.704663611296325,5.644835341037695,5.242887928168297,10,8,7,6
7,voriconazole,clozapine,drug,toxicity,posaconazole,adverse,data,interactions,agents,variability,96.50682693019262,68.41686706478414,66.02554728951252,65.65772303303103,61.681737588421335,56.92934606895131,55.63507466020569,54.62669702349072,53.26835490319026,49.43842621643036,905,1131,1183,961
8,ribavirin,milk,rbv,tubes,bup,amiodarone,separator,gel,qms,hcv,17.496819933170503,13.340554029184464,9.523141133800685,7.701938763477399,6.517552076213295,6.401479229555864,5.799597002274399,4.889512104237037,4.633271468978148,4.497182304295135,7,7,10,3
9,hiv,antiretroviral,efavirenz,ritonavir,lopinavir,infected,protease,nevirapine,indinavir,atazanavir,72.8478929467331,47.621376403939585,38.58048858617578,34.19673480582664,30.991221761324603,30.44942876542292,28.44614509477256,24.586524122156504,22.07256929284657,20.610111454689616,38,140,40,24
10,vpa,pregnancy,pht,ltg,aeds,maternal,women,cbz,lamotrigine,pb,46.60117412269276,40.73805343380078,26.815068376410714,24.57383640348688,24.0061564615466,21.655668576600092,19.313315821997943,18.120632913016955,16.295719438031156,13.949644384655667,27,48,44,19
11,vrcz,chloroquine,paclitaxel,ust,ati,cvvh,vrz,vor,ptx,docetaxel,10.086533320367058,8.8093881936246,8.617203803622175,8.323902982311255,7.988352682196144,7.919246578884212,6.95112004599226,4.103651164362339,3.8898212369736616,3.8677790953508726,3,1,4,5
12,methadone,rivaroxaban,dabigatran,cocaine,amphetamine,mexiletine,apixaban,glc,hair,mdma,22.244048428743195,16.56002219992027,14.515942994847117,9.42856540026542,8.400158851886369,7.4249714213680535,7.008206386059858,6.570847265775305,6.287343094977231,6.086465885065844,15,12,15,7
13,tl,oxc,quinine,mhd,tca,ami,uf,allopurinol,tls,dap,6.753132344469389,6.435799001161131,6.266420747277654,5.536081465554365,4.672904575719009,4.420240899872354,4.193417530798187,3.5615781536454754,2.66398087687967,2.2338611787434854,4,3,7,0
14,vancomycin,model,clearance,population,pk,auc,renal,data,target,age,172.0693206466895,131.60278426798226,102.12571068669433,89.2138488873294,88.32828195608381,73.13997141609106,69.73788912445328,67.77190983669959,63.76255157075294,62.84713766090148,766,717,885,836
15,czp,sled,cs,ofloxacin,doac,brv,tears,va,neuropsychopharmakologie,pharmakopsychiatrie,5.251361124414736,4.5115454388102245,4.022720122592444,3.792601489184844,3.6877784870708594,3.669758096941451,3.007254576772327,2.9495021264423653,2.8783375259572654,2.8783375259572654,3,2,1,4
16,cit,ir,mir,donepezil,albendazole,metformin,abz,vortioxetine,phenacetin,bile,6.5689042995414715,4.071399784094336,3.752630127779265,3.4903806091956193,3.376540609770874,3.313502685059143,2.801568876768077,2.322863256032021,2.2633210958180796,2.2494449550171964,3,9,6,2
